class, NOCom, NCLOC, DCP,,x,,,y,,,x*y,,z,,,x*z,,,,,,,m_nocom,m_ncloc,m_dcp,,,,,rank_nocom,rank_ncloc,rank_dcp,,d_nocom_ncloc^2,d_nocom_dcp^2
./src/main/java/org/jfree/data/statistics/HistogramType.java,5,6,88.46,,-1.742088608,3.034872717,,-139.039557,19331.9984,,242.2192282,,24.98863924,624.4320911,,-43.53242375,,,,,,,,,,,242.2192282,-43.53242374,,311,531,99,,48400,44944
./src/main/java/org/jfree/data/statistics/MeanAndStandardDeviation.java,6,65,60.37,,-0.742088608,0.550695502,,-80.03955696,6406.330679,,59.39644338,,-3.10136076,9.618438564,,2.301484489,,,,,,,,,,,59.39644338,2.301484488,,259,332,303,,5329,1936
./src/main/java/org/jfree/data/statistics/MultiValueCategoryDataset.java,4,8,87.88,,-2.742088608,7.519049932,,-137.039557,18779.84017,,375.7746079,,24.40863924,595.7816695,,-66.9306516,,,,,,,,,,,375.7746079,-66.93065159,,380,512,112,,17424,71824
./src/main/java/org/jfree/data/statistics/Regression.java,4,223,32.42,,-2.742088608,7.519049932,,77.96044304,6077.830679,,-213.7744427,,-31.05136076,964.187005,,85.1455826,,,,,,,,,,,-213.7744427,85.14558259,,380,115,628,,70225,61504
./src/main/java/org/jfree/data/statistics/SimpleHistogramBin.java,7,130,49.81,,0.257911392,0.066518286,,-15.03955696,226.1882736,,-3.878873077,,-13.66136076,186.6327778,,-3.52342057,,,,,,,,,,,-3.878873077,-3.523420576,,211,215,464,,16,64009
./src/main/java/org/jfree/data/statistics/SimpleHistogramDataset.java,10,188,58.41,,3.257911392,10.61398664,,42.96044304,1845.599666,,139.9613168,,-5.06136076,25.61737274,,-16.48946488,,,,,,,,,,,139.9613168,-16.48946488,,109,149,338,,1600,52441
./src/main/java/org/jfree/data/statistics/StatisticalCategoryDataset.java,4,9,88.75,,-2.742088608,7.519049932,,-136.039557,18506.76106,,373.0325193,,25.27863924,639.0096018,,-69.31626869,,,,,,,,,,,373.0325193,-69.31626868,,380,507,88,,16129,85264
./src/main/java/org/jfree/data/statistics/Statistics.java,5,234,44.29,,-1.742088608,3.034872717,,88.96044304,7913.960426,,-154.9769743,,-19.18136076,367.9246006,,33.41563007,,,,,,,,,,,-154.9769743,33.41563006,,311,106,549,,42025,56644
./src/main/java/org/jfree/data/time/DateRange.java,5,44,70.07,,-1.742088608,3.034872717,,-101.039557,10208.99207,,176.0198611,,6.59863924,43.54203982,,-11.49541425,,,,,,,,,,,176.0198611,-11.49541425,,311,394,208,,6889,10609
./src/main/java/org/jfree/data/time/Day.java,11,187,57.01,,4.257911392,18.12980943,,41.96044304,1760.67878,,178.6638484,,-6.46136076,41.74918287,,-27.51190159,,,,,,,,,,,178.6638484,-27.51190159,,88,150,355,,3844,71289
./src/main/java/org/jfree/data/time/DynamicTimeSeriesCollection.java,4,403,53.14,,-2.742088608,7.519049932,,257.960443,66543.59017,,-707.3503921,,-10.33136076,106.7370152,,28.32950665,,,,,,,,,,,-707.3503921,28.32950664,,380,46,410,,111556,900
./src/main/java/org/jfree/data/time/FixedMillisecond.java,4,111,57.31,,-2.742088608,7.519049932,,-34.03955696,1158.691438,,93.33948135,,-6.16136076,37.96236641,,16.89499715,,,,,,,,,,,93.33948135,16.89499715,,380,241,351,,19321,841
./src/main/java/org/jfree/data/time/Hour.java,9,197,55.53,,2.257911392,5.098163856,,51.96044304,2699.887641,,117.3220763,,-7.94136076,63.06521072,,-17.93088893,,,,,,,,,,,117.3220763,-17.93088893,,139,140,373,,1,54756
./src/main/java/org/jfree/data/time/Millisecond.java,8,194,52.91,,1.257911392,1.582341071,,48.96044304,2397.124982,,61.58789907,,-10.56136076,111.5423411,,-13.28525602,,,,,,,,,,,61.58789907,-13.28525602,,165,145,414,,400,62001
./src/main/java/org/jfree/data/time/Minute.java,9,207,53.79,,2.257911392,5.098163856,,61.96044304,3839.096501,,139.9011902,,-9.68136076,93.72874617,,-21.85965475,,,,,,,,,,,139.9011902,-21.85965475,,139,130,398,,81,67081
./src/main/java/org/jfree/data/time/Month.java,8,239,51.72,,1.257911392,1.582341071,,93.96044304,8828.564856,,118.1939117,,-11.75136076,138.0944797,,-14.78217057,,,,,,,,,,,118.1939117,-14.78217058,,165,101,430,,4096,70225
./src/main/java/org/jfree/data/time/MovingAverage.java,8,165,44.26,,1.257911392,1.582341071,,19.96044304,398.4192863,,25.10846869,,-19.21136076,369.0763823,,-24.16618956,,,,,,,,,,,25.10846869,-24.16618956,,165,175,551,,100,148996
./src/main/java/org/jfree/data/time/ohlc/OHLC.java,5,59,59.03,,-1.742088608,3.034872717,,-86.03955696,7402.805362,,149.888532,,-4.44136076,19.7256854,,7.737243984,,,,,,,,,,,149.888532,7.737243981,,311,345,319,,1156,64
./src/main/java/org/jfree/data/time/ohlc/OHLCItem.java,6,51,60.47,,-0.742088608,0.550695502,,-94.03955696,8843.438274,,69.78568388,,-3.00136076,9.008166412,,2.227275628,,,,,,,,,,,69.78568388,2.227275627,,259,373,299,,12996,1600
./src/main/java/org/jfree/data/time/ohlc/OHLCSeries.java,6,38,70.08,,-0.742088608,0.550695502,,-107.039557,11457.46675,,79.43283578,,6.60863924,43.6741126,,-4.904195894,,,,,,,,,,,79.43283578,-4.904195892,,259,414,207,,24025,2704
./src/main/java/org/jfree/data/time/ohlc/OHLCSeriesCollection.java,12,187,58.81,,5.257911392,27.64563221,,41.96044304,1760.67878,,220.6242915,,-4.66136076,21.72828413,,-24.50902184,,,,,,,,,,,220.6242915,-24.50902184,,62,150,324,,7744,68644
./src/main/java/org/jfree/data/time/Quarter.java,11,198,55,,4.257911392,18.12980943,,52.96044304,2804.808527,,225.5008738,,-8.47136076,71.76395313,,-36.07030349,,,,,,,,,,,225.5008738,-36.07030349,,88,138,378,,2500,84100
./src/main/java/org/jfree/data/time/RegularTimePeriod.java,12,110,69.53,,5.257911392,27.64563221,,-35.03955696,1227.770552,,-184.2348857,,6.05863924,36.70710944,,31.85578828,,,,,,,,,,,-184.2348857,31.85578829,,62,242,214,,32400,23104
./src/main/java/org/jfree/data/time/Second.java,9,196,53.33,,2.257911392,5.098163856,,50.96044304,2596.966755,,115.0641649,,-10.14136076,102.8471981,,-22.89829399,,,,,,,,,,,115.0641649,-22.89829399,,139,142,406,,9,71289
./src/main/java/org/jfree/data/time/SimpleTimePeriod.java,6,91,54.73,,-0.742088608,0.550695502,,-54.03955696,2920.273717,,40.10213958,,-8.74136076,76.41138794,,6.486864238,,,,,,,,,,,40.10213958,6.486864234,,259,273,381,,196,14884
./src/main/java/org/jfree/data/time/TimePeriod.java,5,6,89.47,,-1.742088608,3.034872717,,-139.039557,19331.9984,,242.2192282,,25.99863924,675.9292423,,-45.29193324,,,,,,,,,,,242.2192282,-45.29193323,,311,531,75,,48400,55696
./src/main/java/org/jfree/data/time/TimePeriodAnchor.java,7,6,87.5,,0.257911392,0.066518286,,-139.039557,19331.9984,,-35.85988574,,24.02863924,577.3755037,,6.197259794,,,,,,,,,,,-35.85988574,6.197259804,,211,531,115,,102400,9216
./src/main/java/org/jfree/data/time/TimePeriodFormatException.java,3,6,87.76,,-3.742088608,14.00322715,,-139.039557,19331.9984,,520.2983421,,24.28863924,589.9379961,,-90.8902402,,,,,,,,,,,520.2983421,-90.8902402,,466,531,113,,4225,124609
./src/main/java/org/jfree/data/time/TimePeriodValue.java,7,66,60.71,,0.257911392,0.066518286,,-79.03955696,6247.251565,,-20.38520219,,-2.76136076,7.625113247,,-0.712186397,,,,,,,,,,,-20.38520219,-0.712186398,,211,328,295,,13689,7056
./src/main/java/org/jfree/data/time/TimePeriodValues.java,12,221,48,,5.257911392,27.64563221,,75.96044304,5769.988907,,399.3932788,,-15.47136076,239.3630038,,-81.34704399,,,,,,,,,,,399.3932788,-81.34704399,,62,117,498,,3025,190096
./src/main/java/org/jfree/data/time/TimePeriodValuesCollection.java,12,207,49.64,,5.257911392,27.64563221,,61.96044304,3839.096501,,325.7825193,,-13.83136076,191.3065405,,-72.72406931,,,,,,,,,,,325.7825193,-72.72406931,,62,130,468,,4624,164836
./src/main/java/org/jfree/data/time/TimeSeries.java,19,606,48.29,,12.25791139,150.2563917,,460.960443,212484.53,,5650.412266,,-15.18136076,230.4737145,,-186.091775,,,,,,,,,,,5650.412266,-186.091775,,17,26,493,,81,226576
./src/main/java/org/jfree/data/time/TimeSeriesCollection.java,18,323,51.28,,11.25791139,126.7405689,,177.960443,31669.91929,,2003.462899,,-12.19136076,148.6292772,,-137.2492592,,,,,,,,,,,2003.462899,-137.2492592,,20,71,437,,2601,173889
./src/main/java/org/jfree/data/time/TimeSeriesDataItem.java,10,66,65.26,,3.257911392,10.61398664,,-79.03955696,6247.251565,,-257.5038731,,1.78863924,3.199230331,,5.827228156,,,,,,,,,,,-257.5038731,5.827228159,,109,328,245,,47961,18496
./src/main/java/org/jfree/data/time/TimeSeriesTableModel.java,4,127,47.08,,-2.742088608,7.519049932,,-18.03955696,325.4256154,,49.46606363,,-16.39136076,268.6767076,,44.94656361,,,,,,,,,,,49.46606363,44.9465636,,380,218,511,,26244,17161
./src/main/java/org/jfree/data/time/TimeTableXYDataset.java,11,230,59,,4.257911392,18.12980943,,84.96044304,7218.276881,,361.7540383,,-4.47136076,19.99306705,,-19.03865792,,,,,,,,,,,361.7540383,-19.03865792,,88,110,320,,484,53824
./src/main/java/org/jfree/data/time/Week.java,9,302,49.24,,2.257911392,5.098163856,,156.960443,24636.58068,,354.4027725,,-14.23136076,202.5316291,,-32.13315158,,,,,,,,,,,354.4027725,-32.13315159,,139,74,475,,4225,112896
./src/main/java/org/jfree/data/time/Year.java,10,141,61.68,,3.257911392,10.61398664,,-4.039556962,16.31802045,,-13.16051865,,-1.79136076,3.208973372,,-5.836094627,,,,,,,,,,,-13.16051865,-5.836094626,,109,203,281,,8836,29584
./src/main/java/org/jfree/data/UnknownKeyException.java,2,6,88.68,,-4.742088608,22.48740436,,-139.039557,19331.9984,,659.3378991,,25.20863924,635.4754923,,-119.541601,,,,,,,,,,,659.3378991,-119.541601,,539,531,90,,64,201601
./src/main/java/org/jfree/data/Value.java,3,4,92.31,,-3.742088608,14.00322715,,-141.039557,19892.15663,,527.7825193,,28.83863924,831.6671132,,-107.9167434,,,,,,,,,,,527.7825193,-107.9167434,,466,617,7,,22801,210681
./src/main/java/org/jfree/data/Values.java,5,5,91.53,,-1.742088608,3.034872717,,-140.039557,19611.07751,,243.9613168,,28.05863924,787.287236,,-48.88063578,,,,,,,,,,,243.9613168,-48.88063577,,311,574,25,,69169,81796
./src/main/java/org/jfree/data/Values2D.java,4,6,91.3,,-2.742088608,7.519049932,,-139.039557,19331.9984,,381.2587852,,27.82863924,774.433162,,-76.30859464,,,,,,,,,,,381.2587852,-76.30859463,,380,531,33,,22801,120409
./src/main/java/org/jfree/data/xml/CategoryDatasetHandler.java,3,48,60.33,,-3.742088608,14.00322715,,-97.03955696,9416.675615,,363.1306206,,-3.14136076,9.868147424,,11.75525031,,,,,,,,,,,363.1306206,11.75525031,,466,384,305,,6724,25921
./src/main/java/org/jfree/data/xml/CategorySeriesHandler.java,5,56,58.21,,-1.742088608,3.034872717,,-89.03955696,7928.042704,,155.1147978,,-5.26136076,27.68191705,,9.165756643,,,,,,,,,,,155.1147978,9.16575664,,311,357,342,,2116,961
./src/main/java/org/jfree/data/xml/DatasetReader.java,5,74,54.04,,-1.742088608,3.034872717,,-71.03955696,5046.618653,,123.7572029,,-9.43136076,88.95056579,,16.43026614,,,,,,,,,,,123.7572029,16.43026613,,311,309,395,,4,7056
./src/main/java/org/jfree/data/xml/DatasetTags.java,3,9,84.21,,-3.742088608,14.00322715,,-136.039557,18506.76106,,509.0720763,,20.73863924,430.0911575,,-77.60582565,,,,,,,,,,,509.0720763,-77.60582564,,466,507,151,,1681,99225
./src/main/java/org/jfree/data/xml/ItemHandler.java,2,62,58.94,,-4.742088608,22.48740436,,-83.03955696,6895.56802,,393.780937,,-4.53136076,20.53323034,,21.48811424,,,,,,,,,,,393.780937,21.48811423,,539,341,321,,39204,47524
./src/main/java/org/jfree/data/xml/KeyHandler.java,2,53,62.41,,-4.742088608,22.48740436,,-92.03955696,8471.280046,,436.4597345,,-1.06136076,1.126486663,,5.033066769,,,,,,,,,,,436.4597345,5.033066766,,539,369,276,,28900,69169
./src/main/java/org/jfree/data/xml/PieDatasetHandler.java,2,45,62.81,,-4.742088608,22.48740436,,-100.039557,10007.91296,,474.3964434,,-0.66136076,0.437398055,,3.136231326,,,,,,,,,,,474.3964434,3.136231323,,539,391,269,,21904,72900
./src/main/java/org/jfree/data/xml/RootHandler.java,2,39,65.79,,-4.742088608,22.48740436,,-106.039557,11244.38764,,502.848975,,2.31863924,5.376087925,,-10.99519273,,,,,,,,,,,502.848975,-10.99519273,,539,411,238,,16384,90601
./src/main/java/org/jfree/data/xml/ValueHandler.java,2,60,59.18,,-4.742088608,22.48740436,,-85.03955696,7231.726248,,403.2651143,,-4.29136076,18.41577717,,20.35001297,,,,,,,,,,,403.2651143,20.35001297,,539,344,317,,38025,49284
./src/main/java/org/jfree/data/xy/AbstractIntervalXYDataset.java,3,41,64.66,,-3.742088608,14.00322715,,-104.039557,10824.22941,,389.3252408,,1.18863924,1.412863243,,-4.447993359,,,,,,,,,,,389.3252408,-4.44799336,,466,406,249,,3600,47089
./src/main/java/org/jfree/data/xy/AbstractXYDataset.java,4,28,68.89,,-2.742088608,7.519049932,,-117.039557,13698.25789,,320.9328358,,5.41863924,29.36165121,,-14.85838893,,,,,,,,,,,320.9328358,-14.85838893,,380,439,219,,3481,25921
./src/main/java/org/jfree/data/xy/AbstractXYZDataset.java,3,13,78.33,,-3.742088608,14.00322715,,-132.039557,17434.4446,,494.1037219,,14.85863924,220.7791601,,-55.60234463,,,,,,,,,,,494.1037219,-55.60234463,,466,467,179,,1,82369
./src/main/java/org/jfree/data/xy/CategoryTableXYDataset.java,7,143,62.66,,0.257911392,0.066518286,,-2.039556962,4.159792601,,-0.526024976,,-0.81136076,0.658306283,,-0.209259183,,,,,,,,,,,-0.526024976,-0.209259183,,211,199,272,,144,3721
./src/main/java/org/jfree/data/xy/DefaultHighLowDataset.java,9,155,61.06,,2.257911392,5.098163856,,9.960443038,99.21042551,,22.48979781,,-2.41136076,5.814660715,,-5.44463893,,,,,,,,,,,22.48979781,-5.44463893,,139,185,292,,2116,23409
./src/main/java/org/jfree/data/xy/DefaultIntervalXYDataset.java,8,197,62.48,,1.257911392,1.582341071,,51.96044304,2699.887641,,65.36163325,,-0.99136076,0.982796156,,-1.247043994,,,,,,,,,,,65.36163325,-1.247043993,,165,140,274,,625,11881
./src/main/java/org/jfree/data/xy/DefaultOHLCDataset.java,6,128,60,,-0.742088608,0.550695502,,-17.03955696,290.3465015,,12.6448611,,-3.47136076,12.05034553,,2.576057274,,,,,,,,,,,12.6448611,2.576057272,,259,216,309,,1849,2500
./src/main/java/org/jfree/data/xy/DefaultTableXYDataset.java,12,293,49.66,,5.257911392,27.64563221,,147.960443,21892.2927,,777.9628991,,-13.81136076,190.753686,,-72.61891108,,,,,,,,,,,777.9628991,-72.61891108,,62,76,467,,196,164025
./src/main/java/org/jfree/data/xy/DefaultWindDataset.java,7,186,52.79,,0.257911392,0.066518286,,40.96044304,1677.757894,,10.5641649,,-10.68136076,114.0914677,,-2.754844622,,,,,,,,,,,10.5641649,-2.754844626,,211,152,418,,3481,42849
./src/main/java/org/jfree/data/xy/DefaultXYDataset.java,8,148,58.77,,1.257911392,1.582341071,,2.960443038,8.764222981,,3.723975024,,-4.70136076,22.102793,,-5.913895258,,,,,,,,,,,3.723975024,-5.913895259,,165,195,325,,900,25600
./src/main/java/org/jfree/data/xy/DefaultXYZDataset.java,7,158,60.7,,0.257911392,0.066518286,,12.96044304,167.9730837,,3.34264591,,-2.77136076,7.680440462,,-0.714765511,,,,,,,,,,,3.34264591,-0.714765512,,211,179,296,,1024,7225
./src/main/java/org/jfree/data/xy/IntervalXYDataset.java,4,11,91.97,,-2.742088608,7.519049932,,-134.039557,17966.60283,,367.5483421,,28.49863924,812.1724385,,-78.145794,,,,,,,,,,,367.5483421,-78.14579399,,380,490,12,,12100,135424
./src/main/java/org/jfree/data/xy/IntervalXYDelegate.java,9,180,58.72,,2.257911392,5.098163856,,34.96044304,1222.232577,,78.93758262,,-4.75136076,22.57542907,,-10.72815159,,,,,,,,,,,78.93758262,-10.72815159,,139,157,326,,324,34969
./src/main/java/org/jfree/data/xy/IntervalXYZDataset.java,4,10,89.69,,-2.742088608,7.519049932,,-135.039557,18235.68194,,370.2904307,,26.21863924,687.4170436,,-71.89383198,,,,,,,,,,,370.2904307,-71.89383197,,380,503,72,,15129,94864
./src/main/java/org/jfree/data/xy/MatrixSeries.java,4,75,62.5,,-2.742088608,7.519049932,,-70.03955696,4905.539539,,192.0546712,,-0.97136076,0.943541726,,2.663557274,,,,,,,,,,,192.0546712,2.663557272,,380,308,273,,5184,11449
./src/main/java/org/jfree/data/xy/MatrixSeriesCollection.java,8,108,60.29,,1.257911392,1.582341071,,-37.03955696,1371.92878,,-46.59248067,,-3.18136076,10.12105629,,-4.001869942,,,,,,,,,,,-46.59248067,-4.001869943,,165,248,306,,6889,19881
./src/main/java/org/jfree/data/xy/NormalizedMatrixSeries.java,4,35,73.28,,-2.742088608,7.519049932,,-110.039557,12108.7041,,301.7382155,,9.80863924,96.20940374,,-26.89615792,,,,,,,,,,,301.7382155,-26.89615792,,380,423,195,,1849,34225
./src/main/java/org/jfree/data/xy/OHLCDataItem.java,5,77,57.69,,-1.742088608,3.034872717,,-68.03955696,4629.381312,,118.530937,,-5.78136076,33.42413224,,10.07164272,,,,,,,,,,,118.530937,10.07164272,,311,304,347,,49,1296
./src/main/java/org/jfree/data/xy/OHLCDataset.java,3,13,91.28,,-3.742088608,14.00322715,,-132.039557,17434.4446,,494.1037219,,27.80863924,773.3204164,,-104.0623921,,,,,,,,,,,494.1037219,-104.0623921,,466,467,34,,1,186624
./src/main/java/org/jfree/data/xy/TableXYDataset.java,4,4,92.98,,-2.742088608,7.519049932,,-141.039557,19892.15663,,386.7429624,,29.50863924,870.7597898,,-80.9153035,,,,,,,,,,,386.7429624,-80.91530349,,380,617,2,,56169,142884
./src/main/java/org/jfree/data/xy/Vector.java,3,48,64.44,,-3.742088608,14.00322715,,-97.03955696,9416.675615,,363.1306206,,0.96863924,0.938261977,,-3.624733865,,,,,,,,,,,363.1306206,-3.624733867,,466,384,253,,6724,45369
./src/main/java/org/jfree/data/xy/VectorDataItem.java,3,36,69.23,,-3.742088608,14.00322715,,-109.039557,11889.62498,,408.0356839,,5.75863924,33.1619259,,-21.5493383,,,,,,,,,,,408.0356839,-21.5493383,,466,421,217,,2025,62001
./src/main/java/org/jfree/data/xy/VectorSeries.java,3,44,72.84,,-3.742088608,14.00322715,,-101.039557,10208.99207,,378.098975,,9.36863924,87.77140121,,-35.05827817,,,,,,,,,,,378.098975,-35.05827817,,466,394,197,,5184,72361
./src/main/java/org/jfree/data/xy/VectorSeriesCollection.java,10,115,62.05,,3.257911392,10.61398664,,-30.03955696,902.3749825,,-97.86621485,,-1.42136076,2.02026641,,-4.630667412,,,,,,,,,,,-97.86621485,-4.630667411,,109,235,279,,15876,28900
./src/main/java/org/jfree/data/xy/VectorXYDataset.java,5,6,91.78,,-1.742088608,3.034872717,,-139.039557,19331.9984,,242.2192282,,28.30863924,801.3790556,,-49.31615793,,,,,,,,,,,242.2192282,-49.31615792,,311,531,17,,48400,86436
./src/main/java/org/jfree/data/xy/WindDataset.java,5,5,92.54,,-1.742088608,3.034872717,,-140.039557,19611.07751,,243.9613168,,29.06863924,844.9857873,,-50.64014527,,,,,,,,,,,243.9613168,-50.64014526,,311,574,5,,69169,93636
./src/main/java/org/jfree/data/xy/XIntervalDataItem.java,6,34,67.31,,-0.742088608,0.550695502,,-111.039557,12329.78321,,82.40119021,,3.83863924,14.73515121,,-2.84861045,,,,,,,,,,,82.40119021,-2.848610449,,259,428,227,,28561,1024
./src/main/java/org/jfree/data/xy/XIntervalSeries.java,3,40,75.31,,-3.742088608,14.00322715,,-105.039557,11033.30853,,393.0673295,,11.83863924,140.1533791,,-44.30123703,,,,,,,,,,,393.0673295,-44.30123703,,466,410,191,,3136,75625
./src/main/java/org/jfree/data/xy/XIntervalSeriesCollection.java,11,140,61.11,,4.257911392,18.12980943,,-5.039556962,25.39713437,,-21.457987,,-2.36136076,5.576024639,,-10.05446488,,,,,,,,,,,-21.457987,-10.05446488,,88,204,291,,13456,41209
./src/main/java/org/jfree/data/xy/XisSymbolic.java,4,6,91.67,,-2.742088608,7.519049932,,-139.039557,19331.9984,,381.2587852,,28.19863924,795.163255,,-77.32316742,,,,,,,,,,,381.2587852,-77.32316741,,380,531,21,,22801,128881
./src/main/java/org/jfree/data/xy/XYBarDataset.java,6,125,64.79,,-0.742088608,0.550695502,,-20.03955696,401.5838432,,14.87112692,,1.31863924,1.738809445,,-0.978547158,,,,,,,,,,,14.87112692,-0.978547158,,259,223,248,,1296,121
./src/main/java/org/jfree/data/xy/XYCoordinate.java,3,71,54.19,,-3.742088608,14.00322715,,-74.03955696,5481.855995,,277.0625826,,-9.28136076,86.14365756,,34.73167437,,,,,,,,,,,277.0625826,34.73167436,,466,317,392,,22201,5476
./src/main/java/org/jfree/data/xy/XYDataItem.java,9,93,58.11,,2.257911392,5.098163856,,-52.03955696,2708.115489,,-117.5007085,,-5.36136076,28.7441892,,-12.10547754,,,,,,,,,,,-117.5007085,-12.10547754,,139,271,344,,17424,42025
./src/main/java/org/jfree/data/xy/XYDataset.java,5,11,89.81,,-1.742088608,3.034872717,,-134.039557,17966.60283,,233.5087852,,26.33863924,693.723917,,-45.88424337,,,,,,,,,,,233.5087852,-45.88424336,,311,490,65,,32041,60516
./src/main/java/org/jfree/data/xy/XYDatasetTableModel.java,2,73,69.71,,-4.742088608,22.48740436,,-72.03955696,5189.697767,,341.6179624,,6.23863924,38.92061957,,-29.58418007,,,,,,,,,,,341.6179624,-29.58418007,,539,311,211,,51984,107584
./src/main/java/org/jfree/data/xy/XYDomainInfo.java,5,6,89.09,,-1.742088608,3.034872717,,-139.039557,19331.9984,,242.2192282,,25.61863924,656.3146765,,-44.62993957,,,,,,,,,,,242.2192282,-44.62993956,,311,531,79,,48400,53824
./src/main/java/org/jfree/data/xy/XYInterval.java,4,58,59.44,,-2.742088608,7.519049932,,-87.03955696,7575.884476,,238.6701776,,-4.03136076,16.25186958,,11.05434841,,,,,,,,,,,238.6701776,11.05434841,,380,350,313,,900,4489
./src/main/java/org/jfree/data/xy/XYIntervalDataItem.java,5,56,58.21,,-1.742088608,3.034872717,,-89.03955696,7928.042704,,155.1147978,,-5.26136076,27.68191705,,9.165756643,,,,,,,,,,,155.1147978,9.16575664,,311,357,342,,2116,961
./src/main/java/org/jfree/data/xy/XYIntervalSeries.java,3,49,74.07,,-3.742088608,14.00322715,,-96.03955696,9223.596501,,359.388532,,10.59863924,112.3311537,,-39.66104716,,,,,,,,,,,359.388532,-39.66104716,,466,378,193,,7744,74529
./src/main/java/org/jfree/data/xy/XYIntervalSeriesCollection.java,10,132,63.03,,3.257911392,10.61398664,,-13.03955696,170.0300458,,-42.48172118,,-0.44136076,0.19479932,,-1.437914248,,,,,,,,,,,-42.48172118,-1.437914247,,109,213,267,,10816,24964
./src/main/java/org/jfree/data/xy/XYItemKey.java,8,70,49.28,,1.257911392,1.582341071,,-75.03955696,5630.935109,,-94.39311358,,-14.19136076,201.3947202,,-17.85147437,,,,,,,,,,,-94.39311358,-17.85147437,,165,318,473,,23409,94864
./src/main/java/org/jfree/data/xy/XYRangeInfo.java,4,6,89.29,,-2.742088608,7.519049932,,-139.039557,19331.9984,,381.2587852,,25.81863924,666.6021322,,-70.79699653,,,,,,,,,,,381.2587852,-70.79699652,,380,531,77,,22801,91809
./src/main/java/org/jfree/data/xy/XYSeries.java,15,425,52.35,,8.257911392,68.19310056,,279.960443,78377.84967,,2311.888532,,-11.12136076,123.6846652,,-91.83921171,,,,,,,,,,,2311.888532,-91.83921171,,34,41,427,,49,154449
./src/main/java/org/jfree/data/xy/XYSeriesCollection.java,14,371,47.6,,7.257911392,52.67727778,,225.960443,51058.12182,,1640.000874,,-15.87136076,251.9000924,,-115.1929301,,,,,,,,,,,1640.000874,-115.1929301,,42,56,501,,196,210681
./src/main/java/org/jfree/data/xy/XYZDataset.java,4,5,91.67,,-2.742088608,7.519049932,,-140.039557,19611.07751,,384.0008738,,28.19863924,795.163255,,-77.32316742,,,,,,,,,,,384.0008738,-77.32316741,,380,574,21,,37636,128881
./src/main/java/org/jfree/data/xy/YInterval.java,4,41,63.39,,-2.742088608,7.519049932,,-104.039557,10824.22941,,285.2856839,,-0.08136076,0.006619573,,0.223098413,,,,,,,,,,,285.2856839,0.223098412,,380,406,264,,676,13456
./src/main/java/org/jfree/data/xy/YIntervalDataItem.java,5,37,64.08,,-1.742088608,3.034872717,,-108.039557,11672.54587,,188.2144814,,0.60863924,0.370441724,,-1.060303486,,,,,,,,,,,188.2144814,-1.060303487,,311,417,256,,11236,3025
./src/main/java/org/jfree/data/xy/YIntervalSeries.java,3,39,76.07,,-3.742088608,14.00322715,,-106.039557,11244.38764,,396.8094181,,12.59863924,158.7257107,,-47.14522438,,,,,,,,,,,396.8094181,-47.14522437,,466,411,187,,3025,77841
./src/main/java/org/jfree/data/xy/YIntervalSeriesCollection.java,12,122,61.99,,5.257911392,27.64563221,,-23.03955696,530.821185,,-121.139949,,-1.48136076,2.194429701,,-7.788863616,,,,,,,,,,,-121.139949,-7.788863614,,62,228,280,,27556,47524
./src/main/java/org/jfree/data/xy/YisSymbolic.java,4,6,91.78,,-2.742088608,7.519049932,,-139.039557,19331.9984,,381.2587852,,28.30863924,801.3790556,,-77.62479717,,,,,,,,,,,381.2587852,-77.62479716,,380,531,17,,22801,131769
./src/main/java/org/jfree/data/xy/YWithXInterval.java,4,41,64.66,,-2.742088608,7.519049932,,-104.039557,10824.22941,,285.2856839,,1.18863924,1.412863243,,-3.259354119,,,,,,,,,,,285.2856839,-3.25935412,,380,406,249,,676,17161
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6.742088608,145.039557,63.47136076,,,14316.96044,,,36433212.01,,516083.4478,,,201540.999,,-26200.3482,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,r=,0.714571659,,,,,,r2=,-0.487752997,,,,,,,,,,,,,,,,,,,,
